device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price,price_drop_percent
Microsoft,Windows,25.55,no,no,5.0,3.5,32.0,4,0,675,2013,931,5.230573714,5.802752615,9.860473795159368
Motorola,Android,15.29,yes,no,13.0,12.0,64.0,4,3000,176,2019,390,4.71124045,5.697663794,17.312768525211446
Motorola,Android,15.29,yes,no,13.0,8.0,64.0,4,3000,172,2019,368,4.705829669,5.522380495,14.786210887484316
Motorola,Android,15.29,yes,no,12.0,8.0,64.0,4,5000,193,2019,280,4.670021158,5.346535939,12.653328972600775
Motorola,Android,12.88,yes,no,13.0,8.0,32.0,4,3000,149,2019,496,4.267316996,5.010635294,14.834811443772185
Motorola,Android,12.93,yes,no,12.0,8.0,64.0,4,3000,162,2018,447,4.49110523,5.389619525,16.671200830266404
Motorola,Android,15.29,yes,no,12.0,12.0,64.0,4,5000,205,2018,373,4.673296015,5.593595516,16.45273596146811
Motorola,Android,15.27,yes,no,12.0,8.0,128.0,4,3000,156,2018,706,4.430578675,5.990313885,26.03762073145522
Motorola,Android,14.83,yes,no,8.0,5.0,16.0,4,3100,168,2018,660,3.95623126,4.698296164,15.794340716235874
Motorola,Android,12.75,yes,no,8.0,5.0,16.0,4,2800,150,2018,598,4.161068194,4.400357591,5.437953440179844
Motorola,Android,15.24,yes,no,12.0,5.0,32.0,4,5000,196,2018,634,4.337552145,5.075861079,14.545491346375755
Motorola,Android,12.88,yes,no,13.0,5.0,16.0,4,4000,174,2018,426,4.369068034,5.010635294,12.80411010492516
Motorola,Android,12.88,yes,no,13.0,5.0,32.0,4,4000,175,2018,533,4.297421451,5.015291106,14.313618887270236
Motorola,Android,15.29,yes,no,12.0,12.0,64.0,4,3000,170,2018,438,5.042650624,5.763277046,12.503761596887836
Motorola,Android,12.93,yes,no,12.0,8.0,64.0,4,3200,167,2018,567,4.464988155,5.563447035,19.744213849606638
Motorola,Android,12.88,yes,no,12.0,8.0,64.0,4,3000,167,2018,561,4.492673155,5.198054945,13.570110309790111
Motorola,Android,12.75,yes,no,12.0,16.0,64.0,4,3000,163,2017,564,4.849527134,5.302857047,8.548786229424453
Motorola,Android,12.83,yes,no,13.0,8.0,64.0,4,3000,168,2017,821,4.657857508,5.073109185,8.185348705440877
Motorola,Android,12.75,yes,no,16.0,5.0,32.0,4,3000,157,2017,573,4.278470047,5.002334269,14.470528818633019
Motorola,Android,12.83,yes,no,12.0,5.0,64.0,4,2730,143,2017,558,4.831907273,5.765253797,16.18916628589144
Motorola,Android,12.83,yes,no,13.0,5.0,16.0,4,5000,198,2017,874,4.319752215,4.702750514,8.144133903336375
Motorola,Android,12.7,yes,no,8.0,5.0,16.0,4,2800,151,2017,666,4.180828022,5.01422883,16.6207174872791
Motorola,Android,12.83,yes,no,12.0,5.0,64.0,4,3000,145,2017,842,4.240607069,5.443629098,22.099632567582393
Motorola,Android,12.7,yes,no,8.0,2.0,16.0,4,4000,162,2017,746,3.823847315,4.800078858,20.33782302082338
Motorola,Android,12.7,yes,no,5.0,2.0,32.0,4,2350,154,2017,803,4.052654135,4.613832559,12.162955998594581
Motorola,Android,12.75,yes,no,12.0,5.0,32.0,4,3000,155,2017,873,4.471410196,5.480763916,18.416296258508645
Motorola,Android,12.7,yes,no,13.0,5.0,16.0,4,2800,145,2017,578,4.277082699,5.012367127,14.66940488136355
Motorola,Android,12.83,yes,no,16.0,8.0,64.0,4,3050,163,2016,554,4.711779921,5.245760116,10.17927208244457
Motorola,Android,12.7,yes,no,8.0,5.0,16.0,4,3500,153,2016,917,4.28689144,4.87557893,12.074206949614492
Motorola,Android,12.83,yes,no,16.0,5.0,32.0,4,3510,165,2016,904,4.318687394,5.396305775,19.969557433019993
Motorola,Android,12.7,yes,no,8.0,5.0,32.0,4,2800,140,2016,659,4.156379953,4.60736777,9.788404996373878
Motorola,Android,12.83,yes,no,21.0,5.0,32.0,4,3500,163,2016,1041,4.434144589,5.593744369,20.73029626499188
Motorola,Android,12.83,yes,no,13.0,5.0,32.0,4,2600,136,2016,694,4.592186258,5.39838892,14.934134497297396
Motorola,Android,12.83,yes,no,16.0,5.0,64.0,4,3000,155,2016,827,4.566741159,5.065565301,9.84735389555686
Motorola,Android,12.83,yes,no,13.0,5.0,16.0,4,3000,155,2016,667,4.481419379,4.876951509,8.110232986120106
Motorola,Android,12.7,yes,no,8.0,5.0,32.0,4,2800,137,2016,563,3.91939576,4.87504464,19.602874446704547
Motorola,Android,12.7,yes,no,13.0,5.0,16.0,4,2470,155,2015,833,4.105943698,5.629094847,27.058544764292904
Motorola,Android,12.8,yes,no,21.0,5.0,32.0,4,3760,169,2015,582,4.560695696,5.634611016,19.059262776978183
Motorola,Android,12.8,yes,no,21.0,5.0,32.0,4,3760,170,2015,905,4.580365067,5.795328001,20.96452407508867
Motorola,Android,12.83,yes,no,21.0,5.0,16.0,4,2390,169,2015,749,4.517540436,5.703315699,20.790980643205668
Motorola,Android,12.88,yes,no,21.0,5.0,16.0,4,2390,179,2015,1020,4.893277168,5.562833161,12.036240771952937
Motorola,Android,12.83,yes,no,21.0,5.0,16.0,4,2390,169,2015,694,4.485034385,5.520900761,18.762633505703043
Motorola,Android,12.83,yes,no,21.0,5.0,16.0,4,2390,169,2015,586,4.492225427,5.47495614,17.94956320873832
Motorola,Android,12.7,yes,no,13.0,5.0,32.0,4,2470,155,2015,820,4.517867858,5.13732668,12.057999434055853
Motorola,Android,12.7,yes,no,13.0,5.0,32.0,4,2470,155,2015,608,4.362588941,5.137385412,15.081532897847536
Motorola,Android,10.29,yes,no,5.0,0.3,32.0,4,2390,145,2015,579,3.949704072,4.603568905,14.203433173115512
Motorola,Android,10.29,yes,no,5.0,0.3,32.0,4,2390,145,2015,842,3.546739687,4.883634909,27.375003392171067
Motorola,Android,12.7,yes,no,8.0,2.0,32.0,4,2390,155,2015,863,4.253767036,5.34834486,20.465730102527456
Motorola,Android,12.7,yes,no,8.0,2.0,32.0,4,2390,155,2015,613,3.844814256,5.47976354,29.836128366955055
Motorola,Android,12.75,yes,no,21.0,2.0,64.0,4,3900,176,2014,768,4.396052806,5.705381196,22.94900805081982
Motorola,Android,12.75,yes,no,21.0,2.0,32.0,4,3900,169,2014,564,4.911624944,5.666045993,13.314771004895377
Motorola,Android,15.14,yes,no,13.0,2.0,32.0,4,3220,184,2014,739,4.312140507,6.041254212,28.621767009330423
Motorola,Android,12.75,yes,no,13.0,2.0,16.0,4,2300,144,2014,572,4.529799879,5.773370724,21.5397712090522
Motorola,Android,12.7,no,no,8.0,2.0,32.0,4,2070,149,2014,808,4.145829505,5.293907658,21.68678086526609
Motorola,Android,12.7,no,no,8.0,2.0,32.0,4,2070,149,2014,1072,4.03653888,5.07704706,20.494357600065257
Motorola,Android,10.29,yes,no,5.0,1.3,32.0,4,2070,143,2014,927,4.251205851,5.079974772,16.314429858353634
Motorola,Android,10.24,yes,no,8.0,0.3,32.0,4,2000,125,2014,634,3.606041176,5.473572347,34.1190552094113
Motorola,Android,10.24,no,no,5.0,2.0,16.0,4,1980,142,2014,959,3.874736421,4.621437158,16.157327503792054
Motorola,Android,10.24,no,no,5.0,2.0,16.0,4,1980,142,2014,979,3.965184554,4.488186831,11.652863320831758
Motorola,Android,10.29,no,no,5.0,1.3,32.0,4,2070,143,2014,821,3.958333908,4.939210897,19.858981717014128
Motorola,Android,10.29,no,no,5.0,1.3,32.0,4,2070,143,2013,643,4.148359151,4.870453263,14.826014602904111
Motorola,Android,10.34,yes,no,10.0,2.0,16.0,4,2200,130,2013,757,3.773909703,5.520540494,31.63876422785641
Motorola,Android,12.7,yes,no,10.0,2.0,16.0,4,2130,137,2013,607,4.245204118,5.524655809,23.15893940244559
Motorola,Android,12.7,yes,no,10.0,2.0,16.0,4,3500,167,2013,715,4.122770036,5.394309132,23.57186184338239
Motorola,Android,10.24,yes,no,10.0,2.0,16.0,4,2000,130,2013,1044,4.292375413,5.196118514,17.392657587871174
Motorola,Android,10.16,no,no,8.0,1.2,16.0,4,2000,120,2013,944,4.488524004,5.43838361,17.465844157323055
Motorola,Android,7.75,no,no,5.0,2.0,16.0,4,1785,110,2013,667,3.542696944,5.020387586,29.43379603042466
Others,Android,7.65,yes,no,5.0,0.3,32.0,4,1900,171,2013,739,4.461415282,5.792952631,22.9854693075601
Nokia,Android,16.23,yes,no,5.0,16.0,128.0,4,3500,180,2019,188,4.620551288,5.671121532,18.524911484827623
Nokia,Android,15.21,yes,no,5.0,20.0,128.0,4,3320,172,2019,294,5.192956851,6.42923549,19.229014723801942
Nokia,Android,14.5,yes,no,5.0,8.0,32.0,4,3000,161,2019,492,4.25177557,5.004214726,15.036108504509436
Nokia,Android,15.9,yes,no,13.0,5.0,32.0,4,4000,181,2019,317,4.579339426,4.861284189,5.799800053615015
Nokia,Android,13.84,yes,no,8.0,5.0,32.0,4,2500,157,2019,226,4.178992036,4.493456196,6.998269178186954
Nokia,Others,5.18,no,no,5.0,0.0,,0,1020,157,2019,501,2.343727036,3.420346201,31.47690618818735
Nokia,Android,15.7,yes,no,8.0,20.0,64.0,4,3500,180,2018,485,4.609062601,5.989212012,23.04392311099907
Nokia,Android,15.24,yes,no,8.0,8.0,32.0,4,3500,180,2018,642,4.207822046,5.012500221,16.05342921739493
Nokia,Android,14.83,yes,no,8.0,8.0,64.0,4,3060,160,2018,634,4.410492607,5.79557131,23.898915722253438
Nokia,Android,12.9,yes,no,8.0,16.0,64.0,4,3060,151,2018,648,4.511408806,5.52589109,18.358709346187993
Nokia,Android,14.88,yes,no,8.0,8.0,64.0,4,3060,160,2018,525,4.566948973,5.026639868,9.145093085471077
Nokia,Android,12.83,yes,no,16.0,8.0,32.0,4,2970,160,2018,586,4.567364471,5.189227684,11.983733435273935
Nokia,Android,12.75,yes,no,13.0,8.0,32.0,4,2990,138,2018,469,4.415340514,5.016749895,11.98802797802221
Nokia,Android,12.83,yes,no,8.0,5.0,32.0,4,4000,174,2018,635,4.022669526,4.602065371,12.589909058030207
Nokia,Others,5.18,yes,no,2.0,0.0,0.1,0,1100,117,2018,417,3.916015027,4.505681287,13.08717200440547
Nokia,Android,12.83,yes,no,8.0,5.0,128.0,4,3260,177,2018,604,5.124618527,6.309590952,18.780495186053066
Nokia,Android,15.24,yes,no,8.0,16.0,64.0,4,3800,183,2018,704,4.459566212,5.642651475,20.96683213984964
Nokia,Android,12.83,yes,no,16.0,8.0,32.0,4,3000,172,2018,611,4.729421148,5.436687036,13.00913374848896
Nokia,Android,10.29,yes,no,5.0,2.0,32.0,4,2150,160,2018,601,3.934957977,4.613039144,14.699228552655008
Nokia,Others,5.18,yes,no,2.0,0.0,0.06,0,1200,88,2018,582,3.559909073,4.611251656,22.799505675037924
Nokia,Android,12.7,yes,no,8.0,5.0,32.0,4,4100,161,2017,564,4.154969184,4.690613668,11.419496933935095
Nokia,Android,12.75,yes,no,16.0,5.0,64.0,4,3000,160,2017,597,4.612939923,5.512783377,16.32285167877729
Nokia,Others,5.18,no,no,2.0,0.0,0.1,0,1200,88,2017,680,3.602504238,4.256746818,15.36954411367578
Nokia,Android,12.78,yes,no,13.0,13.0,128.0,4,3090,160,2017,558,5.126698333,5.801634875,11.63355772195161
Nokia,Android,12.7,yes,no,8.0,8.0,16.0,4,2630,140,2017,745,4.371597439,4.87504464,10.327027507998354
Nokia,Android,12.75,yes,no,13.0,8.0,16.0,4,3000,160,2017,821,4.460606735,4.947695494,9.844760244252827
Nokia,Android,12.83,yes,no,16.0,8.0,32.0,4,3000,169,2017,540,4.508769412,5.081155887,11.264887118784042
Nokia,Others,5.18,no,no,2.0,0.0,0.1,0,1000,160,2017,554,3.772760938,4.098668534,7.951548003857195
Nokia,Others,5.18,no,no,0.3,0.0,0.06,0,0,81,2016,815,2.71866038,3.374511116,19.43542970981281
Nokia,Others,5.18,no,no,0.3,0.0,0.06,0,0,82,2016,1023,2.765060456,3.65790465,24.408624046556266
Nokia,Others,5.28,no,no,2.0,0.0,0.06,0,1200,91,2015,867,2.934920134,4.219654753,30.44643920421705
Nokia,Others,5.28,no,no,2.0,0.0,0.06,0,1200,91,2015,772,3.285412349,4.247637732,22.65318851819636
Nokia,Others,5.18,no,no,2.0,0.0,0.1,0,1100,79,2015,1012,3.199896858,3.73576304,14.344223021168931
Nokia,Others,5.18,no,no,2.0,0.0,0.06,0,1100,79,2015,798,3.031099417,3.700808025,18.096280689944734
Nokia,Others,5.18,no,no,0.3,0.0,,0,1100,78,2015,559,2.587011873,3.378610883,23.42971823073951
Nokia,Others,5.18,no,no,0.3,0.0,0.06,0,1100,78,2015,682,2.935451343,3.401197382,13.693590423915007
Nokia,Windows,10.29,yes,no,5.0,1.6,32.0,4,1830,136,2014,809,3.66586668,4.602967762,20.3586279646857
Nokia,Android,18.01,no,no,8.0,5.0,32.0,4,5300,318,2014,893,4.55744945,5.77116071,21.030626610292405
Nokia,Windows,10.34,no,no,6.7,5.0,32.0,4,2200,130,2014,601,3.8823882,5.134856817,24.391500320971858
Nokia,Windows,10.34,yes,no,6.7,5.0,32.0,4,2200,134,2014,1045,4.118386557,5.396804313,23.688421552000783
Nokia,Windows,12.7,yes,no,10.0,0.9,16.0,4,2200,150,2014,679,4.662872896,5.798759266,19.588438110546676
Nokia,Windows,10.16,no,no,5.0,1.6,16.0,4,1430,129,2014,1055,3.739572568,4.59764192,18.66324883343678
Nokia,Windows,10.16,no,no,5.0,1.6,16.0,4,1430,129,2014,1062,3.535145354,4.602366259,23.188526182874575
Nokia,Android,10.24,no,no,5.0,0.3,16.0,4,1800,150,2014,571,3.883829271,4.485372623,13.411223605267894
Nokia,Others,5.28,no,no,2.0,0.0,0.1,0,1200,99,2014,631,3.36729583,3.914021008,13.968376175869517
Nokia,Others,5.28,no,no,2.0,0.0,0.1,0,1200,100,2014,654,3.373826185,3.933197241,14.221790104220197
Nokia,Windows,12.7,yes,no,20.0,1.2,32.0,4,2420,167,2014,825,4.489647095,5.915339157,24.10161149108226
Nokia,Windows,10.29,yes,no,5.0,1.6,32.0,4,1830,134,2014,851,3.835573833,4.707094806,18.515050342497812
Nokia,Windows,10.29,no,no,5.0,1.6,32.0,4,1830,134,2014,825,4.209902903,4.949114437,14.93623846063434
Nokia,Windows,10.29,no,no,5.0,1.6,32.0,4,1830,134,2014,573,3.988428337,4.7061913,15.251461686225976
Nokia,Android,12.7,no,no,5.0,2.0,16.0,4,2000,190,2014,1093,3.696351469,4.612741451,19.866493531765904
Nokia,Android,10.16,no,no,3.15,1.6,16.0,4,1500,128,2014,903,3.309082093,4.790819533,30.9286841174779
Nokia,Android,10.16,no,no,3.15,1.6,16.0,4,1500,128,2014,645,3.607940512,4.59532185,21.48666339877805
Nokia,Others,5.28,no,no,1.3,0.0,0.06,0,1830,89,2014,717,3.541828511,4.10313911,13.680028484337692
Nokia,Others,5.18,no,no,2.0,0.0,0.1,0,1830,83,2014,565,3.072230245,3.71235181,17.24301999815044
Nokia,Windows,12.7,yes,no,20.0,1.2,32.0,4,2420,167,2014,881,4.759092268,5.989237068,20.539257104591215
Nokia,Windows,10.16,no,no,5.0,1.25,32.0,4,1430,124,2013,721,3.516904189,4.789489745,26.570378552924538
Nokia,Windows,15.24,yes,no,20.0,1.2,16.0,4,3400,209,2013,1052,4.866379938,5.861014118,16.970342674066227
Nokia,Windows,15.24,yes,no,5.0,0.3,32.0,4,3400,220,2013,817,4.502915952,5.345344072,15.760035437434405
Nokia,Windows,25.43,yes,no,6.7,2.0,32.0,4,1200,615,2013,1067,4.978318693,5.882430626,15.36969988228807
Nokia,Others,7.62,no,no,5.0,0.0,0.06,0,1200,111,2013,1001,3.827771453,4.605770006,16.891823777272656
Nokia,Others,7.62,no,no,5.0,0.0,0.1,0,1200,110,2013,987,3.881357591,4.517322095,14.07835196662017
Nokia,Others,7.62,no,no,5.0,0.0,,0,1010,100,2013,1043,3.535728275,4.370586445,19.101742535148507
Nokia,Others,5.28,no,no,2.0,0.0,0.06,0,1200,101,2013,893,3.418382206,4.092509546,16.472224008833127
Nokia,Others,5.28,no,no,2.0,0.0,0.06,0,1200,101,2013,782,3.292126287,4.08176578,19.34553660254361
Nokia,Others,5.18,no,no,5.0,0.0,0.06,0,1200,101,2013,863,4.391976966,4.943283932,11.152646167685281
Nokia,Windows,10.34,yes,no,5.0,0.3,32.0,4,2000,159,2013,797,4.053001599,5.07072644,20.070592508634714
Nokia,Windows,10.29,yes,no,41.0,1.2,32.0,4,2000,158,2013,988,5.105096629,5.989287178,14.762867812514157
Nokia,Others,5.18,no,no,1.3,0.0,0.06,0,1020,89,2013,955,4.035478809,4.076010856,0.9944047852653739
Nokia,Others,5.18,no,no,5.0,0.0,0.1,0,1020,91,2013,1070,4.052654135,4.068513802,0.38981475231087265
Nokia,Windows,10.29,yes,no,8.0,1.3,16.0,4,2000,139,2013,707,4.565077092,5.557407045,17.855988322698067
Nokia,Windows,10.29,yes,no,8.0,1.3,32.0,4,2000,162,2013,816,4.530231099,5.939881737,23.731964716051053
Nokia,Others,7.62,no,no,3.15,0.0,0.06,0,1200,98,2013,668,3.532517999,4.38252651,19.39539918493271
Nokia,Others,5.18,no,no,2.0,0.0,0.1,0,1200,97,2013,713,3.216071898,3.935153423,18.273278007336284
Nokia,Windows,10.24,no,no,6.7,1.3,32.0,4,2000,128,2013,781,4.302712828,5.294208939,18.727936929275774
Nokia,Windows,10.16,no,no,5.0,1.25,32.0,4,1430,124,2013,1051,3.583518938,4.237289838,15.428987041126726
Nokia,Others,5.18,no,no,3.15,0.0,0.1,0,1110,102,2013,1006,4.167595024,4.23757873,1.6515022011166354
Nokia,Others,7.62,no,no,2.0,0.0,0.1,0,1110,103,2013,660,3.295095851,4.380024632,24.769924193430874
Others,Android,20.32,no,no,5.0,5.0,16.0,4,5200,356,2015,694,4.47038086,5.302209781,15.688344206613362
Others,Android,20.32,yes,no,5.0,5.0,32.0,4,5400,390,2014,918,5.043425117,5.701145668,11.536638235569457
Others,Android,20.32,no,no,5.0,5.0,16.0,4,5400,390,2014,720,4.451436086,5.442028024,18.20262471327545
OnePlus,Android,16.28,yes,no,,16.0,256.0,4,3700,185,2018,489,5.065754593,6.552422291,22.68882608561408
OnePlus,Android,16.28,yes,no,,16.0,256.0,4,3700,185,2018,496,5.000046093,6.309445439,20.753002124502565
OnePlus,Android,15.95,yes,no,,16.0,128.0,4,3300,177,2018,386,5.380404138,6.252635793,13.949823464473768
OnePlus,Android,15.27,yes,no,,16.0,128.0,4,3300,162,2017,623,5.19473305,6.214968034,16.415772026801065
OnePlus,Android,12.83,yes,no,,16.0,128.0,4,3300,153,2017,875,4.735584225,6.213026849,23.779755985406656
OnePlus,Android,12.83,yes,no,16.0,16.0,64.0,4,3400,158,2016,986,4.936701666,6.091287257,18.954705997048006
OnePlus,Android,12.7,yes,no,13.0,8.0,16.0,4,2525,138,2015,1050,4.62192897,5.598940343,17.449933615054412
OnePlus,Android,12.83,yes,no,16.0,8.0,64.0,4,3000,158,2016,996,4.435448911,5.993437599,25.99490963683261
OnePlus,Android,12.83,yes,no,13.0,5.0,16.0,4,3300,175,2015,913,4.831030045,5.699540155,15.238248812723732
OnePlus,Android,12.83,yes,no,13.0,5.0,16.0,4,3100,162,2014,616,4.679163866,5.514436303,15.147013966696651
Oppo,Android,15.39,yes,no,8.0,16.0,256.0,4,4065,210,2019,252,5.224509349,6.311172037,17.218080597855845
Oppo,Android,15.34,yes,no,8.0,16.0,256.0,4,3765,185,2019,366,5.346774142,5.992763703,10.779493285820942
Oppo,Android,15.29,yes,no,8.0,16.0,64.0,4,4230,170,2019,504,4.615516478,5.294510128,12.824484864220848
Oppo,Android,16.59,yes,no,8.0,16.0,128.0,4,4020,188,2019,238,5.04613113,5.519178315,8.570971220740484
Oppo,Android,16.59,yes,no,8.0,16.0,64.0,4,4000,190,2019,488,4.921876937,5.766193735,14.642532609945327
Oppo,Android,15.29,yes,no,13.0,16.0,32.0,4,4230,168,2018,658,4.842374421,5.599273448,13.517807873276066
Oppo,Android,15.34,yes,no,13.0,25.0,128.0,4,3600,156,2018,412,4.858648937,5.860558277,17.09580030851385
Oppo,Android,16.28,yes,no,13.0,25.0,128.0,4,3600,156,2018,644,5.257859889,5.853523446,10.17615394377631
Oppo,Android,15.34,yes,no,13.0,25.0,64.0,4,3600,156,2018,563,4.839767887,5.349390637,9.526743971081581
Oppo,Android,15.32,yes,no,13.0,16.0,128.0,4,3500,169,2018,621,4.703838358,5.595194534,15.930745045298195
Oppo,Android,15.34,yes,no,13.0,25.0,128.0,4,3700,183,2018,598,4.783065294,6.396045932,25.218402981287408
Oppo,Android,15.34,yes,no,13.0,25.0,128.0,4,3500,182,2018,452,5.202797165,6.130878603,15.137821152515821
Oppo,Android,15.32,yes,no,13.0,25.0,64.0,4,3500,169,2018,424,4.966613742,5.665180237,12.330878555947354
Oppo,Android,15.29,yes,no,13.0,8.0,32.0,4,4230,168,2018,373,4.711420306,5.450351522,13.557496484719398
Oppo,Android,16.31,yes,no,13.0,16.0,512.0,4,3400,186,2018,623,6.143348374,7.209650859,14.789932353921213
Oppo,Android,16.31,yes,no,13.0,16.0,128.0,4,3730,186,2018,496,4.740400135,6.398178875,25.910165570355364
Oppo,Android,15.24,yes,no,13.0,8.0,64.0,4,3410,155,2018,507,4.775672166,5.524097439,13.548372042030529
Oppo,Android,15.29,yes,no,16.0,8.0,128.0,4,3400,159,2018,444,4.649282761,5.795936163,19.783747952918922
Oppo,Android,15.82,yes,no,16.0,25.0,64.0,4,3400,158,2018,560,5.127113775,5.60719815,8.561929900765154
Oppo,Android,15.95,yes,no,13.0,20.0,128.0,4,3430,180,2018,399,5.361902308,6.234449941,13.995583271297294
Oppo,Android,15.95,yes,no,13.0,20.0,128.0,4,3450,175,2018,702,5.137385412,6.130965586,16.20593298172853
Oppo,Android,12.88,yes,no,13.0,8.0,64.0,4,3180,143,2018,407,4.561427263,5.018603464,9.109629885673714
Oppo,Android,12.75,yes,no,13.0,5.0,16.0,4,3000,137,2018,527,4.174233412,4.869532453,14.27855852098578
Oppo,Android,12.88,yes,no,13.0,8.0,64.0,4,3180,143,2018,443,4.525477417,5.294409742,14.523475939161637
Oppo,Android,15.24,yes,no,13.0,16.0,32.0,4,3200,152,2017,856,4.935768059,5.63400358,12.393238859106297
Oppo,Android,15.24,yes,no,16.0,20.0,64.0,4,3200,152,2017,607,4.915005063,5.76713279,14.775587072965596
Oppo,Android,16.33,yes,no,13.0,20.0,64.0,4,4000,182,2017,710,5.016816153,6.363131546,21.158063184255916
Oppo,Android,15.27,yes,no,13.0,20.0,64.0,4,3200,153,2017,709,5.010501952,6.110469059,18.00135302837149
Oppo,Android,12.75,yes,no,13.0,5.0,16.0,4,3000,137,2017,736,4.523092075,5.195896969,12.948772810818213
Oppo,Android,12.83,yes,no,13.0,16.0,64.0,4,3200,148,2017,648,4.677862871,5.639421715,17.050663926097247
Oppo,Android,15.24,yes,no,13.0,20.0,64.0,4,4000,188,2017,899,4.790736473,6.214608098,22.91168811526883
Oppo,Android,12.83,yes,no,13.0,20.0,128.0,4,3000,150,2017,709,5.154331516,5.993861672,14.006498680505421
Oppo,Android,12.83,yes,no,13.0,16.0,64.0,4,3200,153,2017,707,5.00354354,5.742073268,12.861725957342843
Oppo,Android,12.75,yes,no,13.0,5.0,32.0,4,2900,147,2017,748,4.131319165,5.002401489,17.413282918523464
Oppo,Android,12.83,yes,no,13.0,18.0,64.0,4,3200,153,2017,790,4.64294755,5.563408678,16.544913042967366
Oppo,Android,15.24,yes,no,16.0,18.0,64.0,4,4000,185,2017,863,4.76319905,6.171554449,22.82010813707074
Oppo,Android,12.75,yes,no,13.0,16.0,32.0,4,2900,147,2016,1049,4.562053895,5.290738721,13.772837110774427
Oppo,Android,12.83,yes,no,13.0,16.0,64.0,4,3075,160,2016,1022,4.733563401,5.52776103,14.367437823194035
Oppo,Android,15.24,yes,no,16.0,16.0,64.0,4,4000,185,2016,1065,5.315125318,6.347634363,16.26604473342757
Oppo,Android,12.83,yes,no,16.0,16.0,64.0,4,3010,145,2016,1077,5.089754499,6.110402471,16.703449189214624
Oppo,Android,12.7,yes,no,8.0,5.0,16.0,4,2630,136,2016,578,4.375127893,5.391443345,18.85052641687362
Oppo,Android,12.83,yes,no,13.0,8.0,32.0,4,3075,160,2016,782,4.514479321,5.675040006,20.450264381801436
Oppo,Android,15.24,yes,no,16.0,16.0,64.0,4,4120,185,2016,913,5.356067272,6.307424262,15.0831298241913
Oppo,Android,12.83,yes,no,13.0,16.0,64.0,4,2850,145,2016,613,4.826391892,5.858133134,17.61211666583472
Oppo,Android,12.7,yes,no,13.0,8.0,16.0,4,2500,134,2016,554,4.754279609,5.440207478,12.608487300785251
Oppo,Android,12.83,yes,no,13.0,5.0,16.0,4,3075,165,2015,587,4.500920165,5.304746654,15.15296660574508
Oppo,Android,12.7,yes,no,8.0,5.0,16.0,4,2400,146,2015,669,3.989909544,5.474243516,27.114869253836087
Oppo,Android,12.7,yes,no,8.0,5.0,16.0,4,2420,141,2015,957,4.235120483,4.919542874,13.912316825557152
